"source_dataset","date","plant_name","plant_number","energy_type_clean","energy_generated_mwh","emissions_kg","ef_kg_per_mwh","audit_severity","audit_issue_codes","pollutant"
"southeast_power",2025-10-01,"Yeosu",2,"coal",1657,81.242515026,0.0490298823331322,"warning","generation_very_low_nonzero;missing_dust_tsp;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"southern_power",2025-10-01,"Busan",4,"natural_gas",7549,1162,0.153927672539409,"warning","recent_shift_low_nox_mass","NOx"
"southeast_power",2025-11-01,"Bundang",3,"natural_gas",419,0,0,"warning","generation_very_low_nonzero;missing_dust_tsp;missing_sox;zero_nox_with_generation","NOx"
"southeast_power",2025-11-01,"Samcheonpo",6,"coal",39047,15924.8378342983,0.407837678548884,"warning","high_nox_emission_factor;high_sox_emission_factor","NOx"
"southeast_power",2026-02-01,"Yeongheung",5,"coal",26922,3131.863540506,0.11633101331647,"warning","high_nox_emission_factor;recent_shift_low_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"southeast_power",2026-03-01,"Yeongheung",5,"coal",76891,8476.79926775914,0.110244362379981,"warning","high_nox_emission_factor;recent_shift_low_nox_mass;recent_shift_low_sox_mass","NOx"
"southeast_power",2026-04-01,"Yeongheung",1,"coal",66443.37,17993.0342954623,0.270802554046586,"warning","high_nox_emission_factor;high_nox_mass;high_sox_mass","NOx"
"western_power",2005-01-01,"Pyeongtaek",1,"oil_and_natural_gas",199847,5300,0.0265202880203356,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;high_nox_mass;high_sox_mass","TSP"
"western_power",2005-01-01,"Pyeongtaek",2,"oil_and_natural_gas",222589,6200,0.0278540269285544,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;high_nox_mass","TSP"
"western_power",2008-06-01,"Pyeongtaek",4,"oil_and_natural_gas",6749,200,0.0296340198547933,"warning","high_dust_tsp_emission_factor","TSP"
"western_power",2009-06-01,"Pyeongtaek",3,"oil_and_natural_gas",3594,100,0.0278241513633834,"warning","high_dust_tsp_emission_factor","TSP"
"southern_power",2012-12-01,"Hadong",2,"coal",382874.546,15898,0.0415227394092685,"warning","generation_above_nameplate;high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"western_power",2013-06-01,"Taean",8,"coal",378744,18700,0.0493737194516613,"critical","generation_far_above_nameplate;high_dust_tsp_emission_factor","TSP"
"southern_power",2013-11-01,"Hadong",5,"coal",137594.824,4589,0.0333515452587083,"warning","high_dust_tsp_emission_factor","TSP"
"western_power",2014-04-01,"Pyeongtaek",2,"oil_and_natural_gas",4443,100,0.0225073148773351,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor","TSP"
"eastwest_power",2014-06-01,"Honam",2,"coal",23.961,33.2434,1.38739618546805,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"western_power",2014-08-01,"Taean",3,"coal",329153,30100,0.0914468347546582,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2014-11-01,"Dangjin",1,"coal",5.406,0.946,0.174990751017388,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor","TSP"
"southern_power",2015-10-01,"Hadong",7,"coal",78364.001,2249,0.028699402420762,"warning","high_dust_tsp_emission_factor;high_sox_emission_factor","TSP"
"western_power",2015-12-01,"Taean",3,"coal",227981,19000,0.0833402783565297,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2016-03-01,"Dangjin",2,"coal",1.614,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"eastwest_power",2016-05-01,"Dangjin",1,"coal",10863.457,344.186,0.0316829164049713,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2016-10-01,"Dangjin",7,"coal",1.241,23.4663,18.9091861402095,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"eastwest_power",2016-11-01,"Dangjin",7,"coal",169.25,123.8462,0.731735302806499,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"eastwest_power",2017-01-01,"Dangjin",4,"coal",174.604,7.165,0.0410357151038922,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor","TSP"
"western_power",2017-02-01,"Taean",,"coal",23044,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"southern_power",2017-06-01,"Samcheok",2,"coal",533021.057532,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"western_power",2017-06-01,"Taean",,"coal",65710,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"southern_power",2017-07-01,"Samcheok",2,"coal",219399.4659,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"western_power",2017-07-01,"Taean",,"coal",23600,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"southern_power",2017-08-01,"Samcheok",2,"coal",426002.4279,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"western_power",2017-09-01,"Taean",,"coal",194774,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"eastwest_power",2018-02-01,"Donghae",2,"coal",22415.852,883.526,0.0394152316851485,"warning","high_dust_tsp_emission_factor","TSP"
"western_power",2018-05-01,"Pyeongtaek",1,"oil_and_natural_gas",1551,100,0.064474532559639,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;missing_nox","TSP"
"western_power",2018-05-01,"Pyeongtaek",4,"oil_and_natural_gas",1580,100,0.0632911392405063,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor","TSP"
"western_power",2018-05-01,"Taean",5,"coal",999,100,0.1001001001001,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor","TSP"
"eastwest_power",2018-07-01,"Honam",1,"coal",21.256,56.1,2.63925479864509,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"eastwest_power",2018-09-01,"Dangjin",10,"coal",28.572,6.245,0.218570628587428,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor","TSP"
"western_power",2018-09-01,"Taean",4,"coal",1418,100,0.0705218617771509,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;missing_nox;missing_sox","TSP"
"southern_power",2018-10-01,"Samcheok",1,"coal",1988.15943,228,0.114678931960703,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"western_power",2018-11-01,"Taean",10,"coal",4,100,25,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"western_power",2018-12-01,"Pyeongtaek",2,"oil_and_natural_gas",2500,100,0.04,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor","TSP"
"western_power",2018-12-01,"Pyeongtaek",3,"oil_and_natural_gas",2479,100,0.0403388463089956,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;missing_nox;missing_sox","TSP"
"western_power",2019-01-01,"Pyeongtaek",2,"oil_and_natural_gas",1770,100,0.0564971751412429,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor","TSP"
"southern_power",2019-04-01,"Samcheok",2,"coal",22752.993,0,0,"warning","zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"southern_power",2019-06-01,"Hadong",8,"coal",3107.4204,116,0.0373299988633659,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor","TSP"
"southern_power",2019-06-01,"Namjeju Steam",1,"bio_oil_and_diesel",4626.7,576,0.124494780296972,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2019-07-01,"Ulsan",6,"oil",1590.666,73.57,0.0462510671630625,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor","TSP"
"western_power",2019-10-01,"Pyeongtaek",1,"oil_and_natural_gas",12008,300,0.024983344437042,"warning","high_dust_tsp_emission_factor;missing_nox;missing_sox","TSP"
"southern_power",2019-11-01,"Hadong",2,"coal",12021.185726,500,0.0415932347604094,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2020-04-01,"Dangjin",9,"coal",16833.989,299.556,0.0177947128277202,"warning","high_dust_tsp_emission_factor","TSP"
"western_power",2020-05-01,"Taean",9,"coal",690,300,0.434782608695652,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;zero_sox_coal_generation","TSP"
"southern_power",2020-07-01,"Namjeju Combined",,"natural_gas",2317.785863,13,0.00560880114402527,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"southern_power",2020-08-01,"Namjeju Combined",,"natural_gas",2197.341745,129,0.0587072995329636,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"western_power",2020-08-01,"Taean",,"coal",190439,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"southern_power",2020-09-01,"Hadong",1,"coal",9220.82378,2456,0.266353642429115,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"southern_power",2020-09-01,"Hadong",2,"coal",476,5026,10.5588235294118,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"southern_power",2020-09-01,"Namjeju Steam",1,"bio_oil_and_diesel",1330.4,478,0.359290438965725,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"southern_power",2020-09-01,"Namjeju Steam",2,"bio_oil_and_diesel",1318.3,550,0.417203974816051,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"western_power",2020-11-01,"Taean",7,"coal",6575,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"eastwest_power",2021-02-01,"Dangjin",3,"coal",3262.525,408.095,0.125085631527728,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor","TSP"
"eastwest_power",2021-02-01,"Honam",2,"coal",1069.981,515.968,0.482221646926441,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor","TSP"
"eastwest_power",2021-04-01,"Dangjin",5,"coal",5285.905,204.252,0.0386408760656879,"warning","high_dust_tsp_emission_factor","TSP"
"southern_power",2021-04-01,"Hadong",5,"coal",152.88,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"southern_power",2021-05-01,"Hadong",5,"coal",275.52,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"eastwest_power",2021-07-01,"Dangjin",3,"coal",172771.417,8215.834,0.0475532014650317,"warning","high_dust_tsp_emission_factor","TSP"
"southern_power",2021-09-01,"Hadong",1,"coal",138329.620528,6492,0.0469313800993615,"warning","high_dust_tsp_emission_factor","TSP"
"southern_power",2021-10-01,"Namjeju Steam",1,"bio_oil_and_diesel",14239.7,448,0.0314613369663687,"warning","high_dust_tsp_emission_factor","TSP"
"southern_power",2021-10-01,"Namjeju Steam",2,"bio_oil_and_diesel",39468.1,1239,0.0313924409839845,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"southeast_power",2021-11-01,"Yeongheung",6,"coal",517069,8759.686066416,0.0169410389453168,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"southeast_power",2021-12-01,"Samcheonpo",6,"coal",27699,1927.7076933504,0.0695948479493989,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor","TSP"
"eastwest_power",2022-03-01,"Donghae",1,"coal",139.938,36.054,0.25764267032543,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"southern_power",2022-03-01,"Hadong",8,"coal",171333.1796,8834,0.0515603575479317,"warning","high_dust_tsp_emission_factor","TSP"
"southern_power",2022-04-01,"Hadong",7,"coal",37.1964,49,1.31733178479638,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor","TSP"
"western_power",2022-05-01,"Taean",,"coal",7747,0,0,"warning","zero_dust_tsp_coal_generation;zero_sox_coal_generation","TSP"
"western_power",2022-06-01,"Taean",9,"coal",79148,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"southern_power",2022-07-01,"Namjeju Steam",2,"bio_oil_and_diesel",8109.4,1729,0.213209361974992,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;high_nox_emission_factor","TSP"
"western_power",2022-09-01,"Taean",9,"coal",330240,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"southern_power",2022-10-01,"Hadong",1,"coal",392.012,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"southern_power",2022-10-01,"Namjeju Steam",1,"bio_oil_and_diesel",30984.4,942,0.0304023960444611,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2022-11-01,"Dangjin",4,"coal",61.539,10.506,0.170721006191196,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_sox_emission_factor","TSP"
"southern_power",2022-11-01,"Hadong",1,"coal",108.36,0,0,"warning","generation_very_low_nonzero;zero_dust_tsp_coal_generation;zero_nox_with_generation;zero_sox_coal_generation","TSP"
"southern_power",2023-01-01,"Hadong",1,"coal",168489.322087,28250,0.167666411438305,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"southern_power",2023-01-01,"Shin-Incheon",3,"natural_gas",18808,154,0.00818800510421097,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"western_power",2023-01-01,"Taean",,"coal",58454,484000,8.28001505457283,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;high_nox_emission_factor;high_nox_mass;high_sox_emission_factor;high_sox_mass","TSP"
"southern_power",2023-03-01,"Hadong",7,"coal",124476.1182,7374,0.0592402792329364,"warning","high_dust_tsp_emission_factor","TSP"
"western_power",2023-03-01,"Taean",6,"coal",7829,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"western_power",2023-03-01,"Taean",8,"coal",11766,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"western_power",2023-03-01,"Taean",10,"coal",109912,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"southeast_power",2023-04-01,"Yeosu",2,"coal",13416,323.454791232,0.0241096296386404,"warning","high_dust_tsp_emission_factor;high_sox_emission_factor","TSP"
"southern_power",2023-04-01,"Samcheok",2,"coal",197.9439,131,0.661803672656748,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_sox_emission_factor","TSP"
"southeast_power",2023-09-01,"Yeongheung",6,"coal",17,49.3942207104,2.90554239472941,"warning","generation_very_low_nonzero;high_dust_tsp_emission_factor;high_nox_emission_factor","TSP"
"southern_power",2023-09-01,"Hadong",2,"coal",31462.544837,3470,0.110289870637523,"warning","high_dust_tsp_emission_factor","TSP"
"western_power",2023-09-01,"Taean",4,"coal",8655,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"western_power",2023-10-01,"Taean",9,"coal",21016,0,0,"warning","high_nox_emission_factor;zero_dust_tsp_coal_generation","TSP"
"eastwest_power",2023-12-01,"Dangjin",8,"coal",167339.84,737,0.00440421121473524,"warning","recent_shift_low_dust_tsp_mass","TSP"
"southern_power",2023-12-01,"Namjeju Combined",,"natural_gas",8923.075435,855,0.0958189814967086,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"western_power",2023-12-01,"Taean",5,"coal",26604,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"eastwest_power",2024-01-01,"Dangjin",5,"coal",131392.949,8280,0.0630170801631068,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-01-01,"Dangjin",6,"coal",298610.767,20030,0.0670772866003187,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-01-01,"Dangjin",7,"coal",282507.226,16050,0.056812706093401,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-01-01,"Dangjin",8,"coal",172165.762,11610,0.0674350106846447,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-01-01,"Dangjin",9,"coal",580883.746,37660,0.0648322495840674,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-01-01,"Dangjin",10,"coal",450654.865,26160,0.0580488574110922,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-01-01,"Donghae",1,"coal",122652.874,41530,0.338597854625078,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-01-01,"Donghae",2,"coal",135503.975,48950,0.361244015166345,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-02-01,"Dangjin",4,"coal",221376.357,7580,0.0342403321778396,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-02-01,"Dangjin",5,"coal",214378.587,16860,0.0786459143888284,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-02-01,"Dangjin",6,"coal",235725.445,20610,0.0874322243829044,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-02-01,"Dangjin",7,"coal",239287.785,18590,0.0776888799401106,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-02-01,"Dangjin",8,"coal",196325.135,16850,0.0858270134387021,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-02-01,"Dangjin",9,"coal",386433.089,27510,0.0711895559233542,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-02-01,"Dangjin",10,"coal",470837.203,32860,0.0697905768504024,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-02-01,"Donghae",1,"coal",16243.084,5570,0.34291517546791,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"eastwest_power",2024-02-01,"Donghae",2,"coal",122168.693,46930,0.384140968095648,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"midland_power",2024-02-01,"Jeju",,"oil",979,744.689749,0.760663686414709,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-03-01,"Dangjin",5,"coal",223278.468,13920,0.0623436739094788,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-03-01,"Dangjin",6,"coal",292411.159,20720,0.0708591288747636,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-03-01,"Dangjin",7,"coal",276445.765,16400,0.0593244754536211,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-03-01,"Dangjin",8,"coal",234862.417,21210,0.0903081909439772,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-03-01,"Dangjin",10,"coal",612784.633,48740,0.0795385480888846,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-03-01,"Donghae",1,"coal",102658.648,33020,0.321648498624295,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-03-01,"Donghae",2,"coal",14957.683,5540,0.370378219674799,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"midland_power",2024-03-01,"Jeju",,"oil",2484,579.095135,0.233130086553945,"warning","high_dust_tsp_emission_factor","TSP"
"southeast_power",2024-03-01,"Yeongheung",4,"coal",467910.26,4691.6952344928,0.0100269124991891,"warning","high_dust_tsp_emission_factor","TSP"
"western_power",2024-03-01,"Taean",9,"coal",61746,0,0,"warning","zero_dust_tsp_coal_generation","TSP"
"eastwest_power",2024-04-01,"Dangjin",4,"coal",167175.52,5360,0.0320621105291014,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-04-01,"Dangjin",5,"coal",128567.714,9150,0.071168722810145,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-04-01,"Dangjin",6,"coal",234340.325,17880,0.076299288225362,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-04-01,"Dangjin",7,"coal",242651.773,16830,0.0693586524916923,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-04-01,"Dangjin",8,"coal",225892.97,18890,0.0836236736362358,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-04-01,"Dangjin",10,"coal",416808.778,30980,0.0743266496177295,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-04-01,"Donghae",1,"coal",95902.888,33940,0.353899665670131,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-04-01,"Donghae",2,"coal",26382.07,9920,0.37601295122028,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"midland_power",2024-04-01,"Jeju",,"oil",1040,452.205163,0.434812656730769,"warning","high_dust_tsp_emission_factor","TSP"
"southeast_power",2024-04-01,"Yeosu",1,"coal",14556,244.5453512352,0.0168003126707337,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-05-01,"Dangjin",1,"coal",218343.7,6960,0.031876349077166,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-05-01,"Dangjin",6,"coal",34607.949,3390,0.0979543745860236,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-05-01,"Dangjin",7,"coal",313915.242,24690,0.0786518037247774,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-05-01,"Dangjin",8,"coal",166992.4,14540,0.0870698307228353,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-05-01,"Dangjin",10,"coal",603527.388,53800,0.0891425991093548,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-05-01,"Donghae",1,"coal",78276.301,27200,0.347487038254401,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"eastwest_power",2024-05-01,"Donghae",2,"coal",105230.206,37870,0.359877657181437,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-06-01,"Dangjin",1,"coal",248719.697,8160,0.0328080168093804,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-06-01,"Dangjin",4,"coal",134672.239,4710,0.0349738003539096,"warning","high_dust_tsp_emission_factor","TSP"
"eastwest_power",2024-06-01,"Dangjin",5,"coal",48932.104,3260,0.066622927148197,"warning","high_dust_tsp_emission_factor;recent_shift_low_sox_mass","TSP"
"eastwest_power",2024-06-01,"Dangjin",6,"coal",219285.638,20900,0.0953094794105941,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-06-01,"Dangjin",7,"coal",146175.547,12820,0.0877027674129381,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-06-01,"Dangjin",8,"coal",156868.532,14370,0.0916053705404727,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-06-01,"Dangjin",9,"coal",282118.11,25140,0.0891116135720603,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-06-01,"Dangjin",10,"coal",649525.102,58440,0.0899734280015555,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-06-01,"Donghae",1,"coal",74163.672,3440,0.0463838953389471,"warning","high_dust_tsp_emission_factor;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"eastwest_power",2024-06-01,"Donghae",2,"coal",120872.506,5950,0.0492254210399179,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"southeast_power",2024-06-01,"Samcheonpo",5,"coal",7973,450.3571071264,0.0564852761979681,"warning","high_dust_tsp_emission_factor;high_nox_emission_factor;high_sox_emission_factor","TSP"
"western_power",2024-06-01,"Taean",8,"coal",236837,0,0,"warning","recent_shift_low_dust_tsp_mass;zero_dust_tsp_coal_generation","TSP"
"eastwest_power",2024-07-01,"Dangjin",5,"coal",230066.029,12690,0.0551580781185214,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-07-01,"Dangjin",6,"coal",279337.192,21650,0.077504895946688,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-07-01,"Dangjin",7,"coal",279681.365,18700,0.0668618018222272,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass","TSP"
"eastwest_power",2024-07-01,"Dangjin",8,"coal",214085.8,18730,0.0874882874062642,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass","TSP"
"eastwest_power",2024-07-01,"Dangjin",9,"coal",586987.189,37040,0.0631018882424025,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-07-01,"Dangjin",10,"coal",586997.803,37660,0.0641569692553006,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"eastwest_power",2024-07-01,"Donghae",1,"coal",51752.953,17310,0.334473667618541,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass;recent_shift_low_sox_mass","TSP"
"eastwest_power",2024-07-01,"Donghae",2,"coal",126871.507,38110,0.300382654081661,"warning","high_dust_tsp_emission_factor;high_dust_tsp_mass;recent_shift_high_dust_tsp_mass;recent_shift_low_nox_mass","TSP"
"southern_power",2024-07-01,"Samcheok",1,"coal",52960.6886,3766,0.0711093473206842,"warning","high_dust_tsp_emission_factor","TSP"
